"","airline_name","type_traveller","cabin_flown","overall_rating","seat_comfort_rating","cabin_staff_rating","food_beverages_rating","inflight_entertainment_rating","ground_service_rating","wifi_connectivity_rating","value_money_rating","recommended"
"20406","jazeera-airways",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"20407","jazeera-airways",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"20408","iberia",NA,"Economy",4,1,3,0,2,NA,NA,3,0
"20409","japan-airlines",NA,"Economy",9,5,5,5,4,NA,NA,4,1
"20410","japan-airlines",NA,"Economy",10,4,5,5,5,NA,NA,5,1
"20411","jazeera-airways",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"20412","iberia",NA,"Economy",8,4,5,3,0,NA,NA,5,1
"20413","jazeera-airways",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"20414","jazeera-airways",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20415","iberia",NA,"Business Class",8,4,5,4,0,NA,NA,5,1
"20416","japan-airlines",NA,"Economy",NA,1,3,3,2,NA,NA,1,0
"20417","japan-airlines",NA,"Economy",8,3,4,4,5,NA,NA,4,1
"20418","jazeera-airways",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"20419","jazeera-airways",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20420","iberia",NA,"Business Class",3,2,3,2,3,NA,NA,2,0
"20421","japan-airlines",NA,"Economy",10,5,5,4,5,NA,NA,5,1
"20422","jazeera-airways",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20423","iberia",NA,"Economy",3,2,2,1,1,NA,NA,2,0
"20424","japan-airlines",NA,"Economy",8,3,4,4,3,NA,NA,4,1
"20425","jeju-air",NA,"Economy",9,3,4,3,2,NA,NA,5,1
"20426","iberia",NA,"Economy",8,4,4,4,2,NA,NA,4,1
"20427","iberia",NA,"Business Class",8,5,5,4,3,NA,NA,5,1
"20428","japan-airlines",NA,"Economy",2,2,1,3,2,NA,NA,1,0
"20429","japan-airlines",NA,"Economy",9,3,5,4,3,NA,NA,5,1
"20430","iberia",NA,"Economy",5,3,3,3,3,NA,NA,3,0
"20431","iberia",NA,"Economy",3,1,4,1,1,NA,NA,2,0
"20432","japan-airlines",NA,"Business Class",8,3,5,4,4,NA,NA,3,1
"20433","iberia",NA,"Business Class",9,5,5,5,3,NA,NA,5,1
"20434","japan-airlines",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"20435","iberia",NA,"Business Class",10,4,5,5,0,NA,NA,4,1
"20436","iberia",NA,"Economy",7,4,4,3,2,NA,NA,4,1
"20437","japan-airlines",NA,"Business Class",8,5,4,4,4,NA,NA,3,1
"20438","iberia",NA,"Economy",6,4,4,2,0,NA,NA,3,1
"20439","japan-airlines",NA,"Economy",10,4,5,4,5,NA,NA,4,1
"20440","japan-airlines",NA,"Economy",10,4,5,5,5,NA,NA,5,1
"20441","iberia",NA,"Economy",8,4,4,4,3,NA,NA,5,1
"20442","japan-airlines",NA,"Economy",9,4,5,5,4,NA,NA,3,1
"20443","jet-airways","Couple Leisure","Economy",6,3,3,1,NA,3,NA,3,1
"20444","iberia",NA,"Economy",2,4,4,1,1,NA,NA,3,0
"20445","japan-airlines",NA,"Economy",1,3,2,2,3,NA,NA,1,0
"20446","japan-airlines",NA,"Business Class",7,4,4,3,3,NA,NA,4,1
"20447","jet-airways","Solo Leisure","Business Class",5,2,4,NA,NA,1,NA,2,1
"20448","jet-airways","Solo Leisure","Economy",7,2,4,3,3,2,NA,4,1
"20449","iberia",NA,"Business Class",9,4,5,5,0,NA,NA,5,1
"20450","iberia",NA,"Economy",3,4,3,1,2,NA,NA,3,0
"20451","japan-airlines",NA,"Business Class",10,5,5,5,5,NA,NA,5,1
"20452","jet-airways","Solo Leisure","Economy",7,3,4,4,1,3,NA,4,1
"20453","jet-airways","Solo Leisure","Economy",4,4,1,1,1,1,NA,2,0
"20454","iberia",NA,"Economy",2,3,1,2,1,NA,NA,2,0
"20455","japan-airlines",NA,"Business Class",2,1,4,3,2,NA,NA,2,0
"20456","jet-airways","Couple Leisure","Economy",7,4,4,4,NA,4,NA,4,1
"20457","jet-airways","Business","Economy",6,3,3,1,NA,2,NA,3,0
"20458","iberia",NA,"Business Class",5,1,5,3,1,NA,NA,0,0
"20459","japan-airlines",NA,"Economy",9,4,5,4,0,NA,NA,5,1
"20460","jet-airways","Solo Leisure","Economy",1,1,1,1,NA,1,NA,1,0
"20461","jet-airways","FamilyLeisure","Economy",1,1,1,1,1,2,1,1,0
"20462","iberia",NA,"Business Class",5,3,2,4,3,NA,NA,3,0
"20463","japan-airlines",NA,"Premium Economy",9,5,5,5,3,NA,NA,5,1
"20464","jet-airways","FamilyLeisure","Economy",3,2,1,1,NA,2,NA,3,0
"20465","jet-airways","Business","Economy",5,3,3,3,2,3,NA,4,0
"20466","iberia",NA,"Business Class",4,4,2,1,0,NA,NA,2,0
"20467","japan-airlines",NA,"Business Class",9,4,5,4,3,NA,NA,5,1
"20468","jet-airways","Solo Leisure","Economy",1,1,1,2,1,NA,NA,1,0
"20469","jet-airways",NA,"Economy",5,1,3,3,1,NA,NA,3,0
"20470","iberia",NA,"Economy",2,4,3,3,4,NA,NA,1,0
"20471","japan-airlines",NA,"Economy",10,4,5,4,4,NA,NA,5,1
"20472","japan-airlines",NA,"Economy",10,4,5,3,5,NA,NA,5,1
"20473","jet-airways",NA,"Economy",8,2,3,3,0,NA,NA,4,1
"20474","jet-airways",NA,"Economy",NA,1,1,2,3,NA,NA,0,0
"20475","iberia",NA,"Economy",8,5,5,4,3,NA,NA,3,1
"20476","iberia",NA,"Business Class",10,5,5,5,5,NA,NA,5,1
"20477","japan-airlines",NA,"Business Class",10,5,5,3,5,NA,NA,5,1
"20478","jet-airways",NA,"Business Class",3,2,4,4,1,NA,NA,3,0
"20479","jet-airways",NA,"Economy",9,2,4,3,3,NA,NA,4,1
"20480","japan-airlines",NA,"Economy",8,3,5,3,2,NA,NA,5,1
"20481","japan-airlines",NA,"Business Class",9,4,4,5,3,NA,NA,4,1
"20482","jet-airways",NA,"Economy",6,4,3,0,1,NA,NA,0,1
"20483","jet-airways",NA,"Economy",10,4,5,4,0,NA,NA,4,1
"20484","iberia",NA,"Economy",10,4,4,4,2,NA,NA,4,1
"20485","japan-airlines",NA,"Economy",7,4,4,3,4,NA,NA,4,1
"20486","jet-airways",NA,"Economy",NA,2,1,2,0,NA,NA,1,0
"20487","jet-airways",NA,"Economy",6,3,4,2,3,NA,NA,3,1
"20488","iberia",NA,"Business Class",9,4,5,4,0,NA,NA,4,1
"20489","iberia",NA,"Business Class",8,4,4,4,3,NA,NA,4,1
"20490","japan-airlines",NA,"Economy",7,3,5,3,3,NA,NA,3,1
"20491","jet-airways",NA,"Economy",1,1,3,3,3,NA,NA,1,0
"20492","jet-airways",NA,"Economy",2,1,3,3,1,NA,NA,2,0
"20493","iberia",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0
"20494","japan-airlines",NA,"Premium Economy",8,4,4,3,2,NA,NA,3,1
"20495","jet-airways",NA,"Economy",8,4,3,2,3,NA,NA,4,1
"20496","jet-airways",NA,"Economy",8,3,3,3,3,NA,NA,4,1
"20497","iberia",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"20498","iberia",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"20499","japan-airlines",NA,"First Class",10,5,5,5,5,NA,NA,5,1
"20500","jet-airways",NA,"Economy",10,5,4,5,5,NA,NA,5,1
"20501","jet-airways",NA,"Business Class",4,3,4,4,4,NA,NA,3,0
"20502","jet-airways",NA,"Economy",8,4,5,4,4,NA,NA,4,1
"20503","iberia",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"20504","japan-airlines",NA,"Business Class",5,2,3,4,2,NA,NA,4,0
"20505","jet-airways",NA,"Economy",NA,2,1,1,1,NA,NA,1,0
"20506","jet-airways",NA,"Economy",NA,2,1,2,3,NA,NA,2,0
"20507","jet-airways",NA,"Business Class",10,5,5,5,4,NA,NA,5,1
"20508","iberia",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"20509","iberia",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0
"20510","japan-airlines",NA,"Business Class",7,3,4,3,3,NA,NA,3,1
"20511","japan-airlines",NA,"Economy",7,3,5,1,5,NA,NA,3,1
"20512","jet-airways",NA,"Economy",3,3,3,3,4,NA,NA,2,0
"20513","jet-airways",NA,"Economy",2,1,2,2,1,NA,NA,2,0
"20514","iberia",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"20515","japan-airlines",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"20516","japan-airlines",NA,"Economy",9,5,5,5,4,NA,NA,4,1
"20517","jet-airways",NA,"Economy",8,5,5,4,5,NA,NA,4,1
"20518","jet-airways",NA,"Business Class",10,5,5,5,4,NA,NA,5,1
"20519","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20520","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20521","jet-airways",NA,"Economy",3,2,3,4,0,NA,NA,3,0
"20522","jet-airways",NA,"Economy",2,3,1,0,1,NA,NA,3,0
"20523","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20524","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20525","japan-airlines",NA,"Business Class",4,3,3,2,3,NA,NA,3,0
"20526","jet-airways",NA,"Economy",5,2,4,4,3,NA,NA,4,0
"20527","jet-airways",NA,"Economy",NA,3,1,1,3,NA,NA,1,0
"20528","jet-airways",NA,"Economy",NA,3,1,1,1,NA,NA,1,0
"20529","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20530","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20531","japan-airlines",NA,"Economy",1,2,3,2,2,NA,NA,1,0
"20532","japan-airlines",NA,"Economy",8,4,5,4,4,NA,NA,4,1
"20533","jet-airways",NA,"Economy",1,3,2,5,1,NA,NA,4,0
"20534","jet-airways",NA,"Economy",8,5,4,4,5,NA,NA,5,1
"20535","jet-airways",NA,"Economy",5,4,3,3,3,NA,NA,4,1
"20536","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20537","japan-airlines",NA,"Economy",7,4,5,3,3,NA,NA,3,1
"20538","jet-airways",NA,"Economy",10,4,5,5,4,NA,NA,4,1
"20539","jet-airways",NA,"Economy",3,2,2,1,2,NA,NA,3,0
"20540","jet-airways",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"20541","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20542","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20543","japan-airlines",NA,"Economy",6,1,3,2,1,NA,NA,3,0
"20544","jet-airways",NA,"Economy",7,3,4,3,1,NA,NA,4,1
"20545","jet-airways",NA,"Economy",10,5,5,3,4,NA,NA,4,1
"20546","jet-airways",NA,"Economy",4,2,2,3,4,NA,NA,2,0
"20547","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20548","japan-airlines",NA,"Economy",10,4,5,4,4,NA,NA,5,1
"20549","jet-airways",NA,"Economy",1,3,3,3,1,NA,NA,1,0
"20550","jet-airways",NA,"Economy",7,3,3,3,3,NA,NA,5,1
"20551","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20552","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20553","japan-airlines",NA,"Business Class",9,3,5,5,3,NA,NA,4,1
"20554","japan-airlines",NA,"First Class",10,5,5,5,4,NA,NA,5,1
"20555","jet-airways",NA,"Economy",NA,1,4,3,1,NA,NA,2,0
"20556","jet-airways",NA,"Economy",10,4,5,4,3,NA,NA,5,1
"20557","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20558","jet-airways",NA,"Economy",4,1,4,2,2,NA,NA,2,0
"20559","jet-airways",NA,"Economy",2,1,2,3,2,NA,NA,2,0
"20560","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20561","iberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"20562","japan-airlines",NA,"Economy",8,4,5,3,5,NA,NA,4,1
"20563","japan-airlines",NA,"Economy",10,4,5,5,4,NA,NA,4,1
"20564","jet-airways",NA,"Business Class",NA,1,3,3,1,NA,NA,1,0
"20565","jet-airways",NA,"Economy",1,1,1,3,1,NA,NA,2,0
"20566","japan-airlines",NA,"Economy",2,1,3,1,1,NA,NA,1,0
"20567","jet-airways",NA,"Business Class",3,4,1,2,1,NA,NA,0,0
"20568","jet-airways",NA,"Economy",3,2,2,2,3,NA,NA,2,0
"20569","jet-airways",NA,"Business Class",NA,1,1,2,1,NA,NA,1,0
"20570","japan-airlines",NA,"Premium Economy",7,2,5,3,3,NA,NA,5,1
"20571","japan-airlines",NA,"Business Class",7,3,4,4,2,NA,NA,4,0
"20572","jet-airways",NA,"Economy",9,3,5,4,1,NA,NA,5,1
"20573","jet-airways",NA,"Economy",5,4,4,4,0,NA,NA,3,0
"20574","japan-airlines",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"20575","jet-airways",NA,"Economy",NA,1,1,1,1,NA,NA,1,0
"20576","jet-airways",NA,"Economy",9,4,5,4,4,NA,NA,4,1
"20577","japan-airlines",NA,"Business Class",3,3,3,2,2,NA,NA,3,0
"20578","jet-airways",NA,"Economy",NA,3,3,3,3,NA,NA,1,0
"20579","jet-airways",NA,"Economy",3,1,3,3,4,NA,NA,2,0
"20580","jet-airways",NA,"Economy",8,3,5,5,3,NA,NA,4,1
"20581","japan-airlines",NA,"Economy",7,4,4,3,3,NA,NA,4,1
"20582","jet-airways",NA,"Economy",1,1,2,1,3,NA,NA,2,0
"20583","jet-airways",NA,"Economy",6,3,3,1,0,NA,NA,3,0
"20584","jet-airways",NA,"Economy",10,3,4,3,3,NA,NA,3,1
"20585","japan-airlines",NA,"Economy",10,5,5,5,4,NA,NA,4,1
"20586","jet-airways",NA,"Economy",10,4,5,3,0,NA,NA,5,1
"20587","jet-airways",NA,"Economy",8,4,5,1,3,NA,NA,4,1
"20588","japan-airlines",NA,"Economy",6,1,5,5,1,NA,NA,4,0
"20589","jet-airways",NA,"Economy",7,3,4,3,2,NA,NA,4,1
"20590","jet-airways",NA,"Business Class",8,4,4,4,3,NA,NA,4,1
"20591","japan-airlines",NA,"Business Class",10,5,5,5,5,NA,NA,5,1
"20592","jet-airways",NA,"Economy",10,4,5,4,3,NA,NA,4,1
"20593","jet-airways",NA,"Economy",5,3,3,3,2,NA,NA,2,0
"20594","japan-airlines",NA,"Economy",9,5,5,4,4,NA,NA,5,1
"20595","jet-airways",NA,"Economy",10,4,5,4,4,NA,NA,4,1
"20596","jet-airways",NA,"Economy",NA,2,2,3,3,NA,NA,1,0
"20597","japan-airlines",NA,"Business Class",5,4,2,2,0,NA,NA,3,1
"20598","jet-airways",NA,"Economy",10,5,5,4,3,NA,NA,5,1
"20599","jet-airways",NA,"Premium Economy",7,4,4,4,3,NA,NA,4,1
"20600","jet-airways",NA,"Economy",10,4,5,4,3,NA,NA,4,1
"20601","japan-airlines",NA,"Economy",8,4,5,3,4,NA,NA,5,1
"20602","jet-airways",NA,"Economy",8,5,4,5,0,NA,NA,5,1
"20603","jet-airways",NA,"Economy",3,4,1,3,4,NA,NA,3,0
"20604","jet-airways",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"20605","japan-airlines",NA,"Business Class",2,2,3,1,1,NA,NA,3,0
"20606","jet-airways",NA,"Economy",5,3,1,3,2,NA,NA,3,1
"20607","jet-airways",NA,"Economy",NA,1,3,1,1,NA,NA,1,0
"20608","japan-airlines",NA,"Economy",3,1,3,2,3,NA,NA,1,0
"20609","japan-airlines",NA,"Business Class",7,2,5,5,0,NA,NA,4,0
"20610","jet-airways",NA,"Economy",7,2,4,4,3,NA,NA,4,1
"20611","jet-airways",NA,"Economy",1,2,2,1,1,NA,NA,1,0
"20612","jet2-com","FamilyLeisure","Economy",4,1,4,3,1,4,NA,2,0
"20613","japan-airlines",NA,"Economy",4,4,1,1,4,NA,NA,3,0
"20614","jet-airways",NA,"Economy",6,4,4,3,1,NA,NA,4,1
"20615","jet-airways",NA,"Economy",4,3,4,2,2,NA,NA,3,0
"20616","jet2-com","FamilyLeisure","Economy",2,4,1,2,NA,5,NA,2,0
"20617","jet2-com","Solo Leisure","Economy",9,4,5,4,NA,5,NA,5,1
"20618","japan-airlines",NA,"Premium Economy",10,5,4,4,0,NA,NA,5,1
"20619","japan-airlines",NA,"Economy",7,3,3,5,4,NA,NA,4,1
"20620","jet-airways",NA,"Economy",7,3,4,3,3,NA,NA,5,1
"20621","jet-airways",NA,"Economy",8,4,5,4,3,NA,NA,4,1
"20622","jet2-com","Couple Leisure","Economy",9,3,4,NA,NA,5,NA,4,1
"20623","jet2-com","Couple Leisure","Economy",8,4,4,3,NA,4,NA,5,1
"20624","japan-airlines",NA,"Business Class",7,4,3,4,3,NA,NA,3,1
"20625","jet-airways",NA,"Economy",3,1,4,3,1,NA,NA,2,0
"20626","jet-airways",NA,"Economy",10,5,5,3,3,NA,NA,4,1
"20627","jet2-com","FamilyLeisure","Economy",3,1,1,1,1,1,1,2,0
"20628","jet2-com","Couple Leisure","Economy",1,1,1,4,1,4,1,5,0
"20629","japan-airlines",NA,"Premium Economy",NA,4,5,1,3,NA,NA,2,0
"20630","jet-airways",NA,"Economy",7,3,4,2,3,NA,NA,3,1
"20631","jet-airways",NA,"Economy",2,2,2,1,3,NA,NA,2,0
"20632","jet2-com","FamilyLeisure","Economy",9,4,4,4,1,4,NA,4,1
"20633","jet2-com","FamilyLeisure","Economy",1,1,1,NA,NA,1,NA,1,0
"20634","japan-airlines",NA,"Premium Economy",3,1,3,1,3,NA,NA,1,0
"20635","japan-airlines",NA,"Economy",8,4,5,5,4,NA,NA,5,1
"20636","jet-airways",NA,"Economy",NA,3,3,1,1,NA,NA,1,0
"20637","jet-airways",NA,"Business Class",10,5,5,5,3,NA,NA,5,1
"20638","jet2-com","FamilyLeisure","Economy",1,3,2,NA,NA,3,NA,1,0
"20639","jet2-com","Couple Leisure","Economy",1,3,2,2,1,1,NA,1,0
"20640","jet-airways",NA,"Economy",10,4,5,5,5,NA,NA,5,1
"20641","jet-airways",NA,"Economy",2,2,3,1,2,NA,NA,2,0
"20642","jet2-com","FamilyLeisure","Economy",9,4,5,4,NA,5,NA,5,1
"20643","jet2-com","Couple Leisure","Economy",8,3,4,3,NA,4,NA,3,1
"20644","japan-airlines",NA,"Economy",7,3,5,3,5,NA,NA,4,1
"20645","jet-airways",NA,"Economy",NA,2,2,3,3,NA,NA,1,0
"20646","jet-airways",NA,"Premium Economy",9,5,5,4,4,NA,NA,4,1
"20647","jet2-com","FamilyLeisure","Economy",7,2,4,3,1,1,1,2,1
"20648","jet2-com","Solo Leisure","Economy",4,1,4,1,NA,NA,NA,4,0
"20649","japan-airlines",NA,"Economy",7,4,5,5,3,NA,NA,4,1
"20650","jet-airways",NA,"Economy",7,4,4,0,3,NA,NA,4,1
"20651","jet-airways",NA,"First Class",9,5,5,5,5,NA,NA,5,1
"20652","jet2-com","Couple Leisure","Economy",8,3,4,4,1,NA,NA,4,1
"20653","jet2-com",NA,"Economy",10,5,5,4,NA,NA,NA,5,1
"20654","japan-airlines",NA,"Economy",2,2,2,1,2,NA,NA,2,0
"20655","jet-airways",NA,"Economy",6,2,5,3,1,NA,NA,2,0
"20656","jet-airways",NA,"Economy",NA,3,1,3,1,NA,NA,1,0
"20657","jet2-com",NA,"Economy",8,3,4,3,NA,NA,NA,3,1
"20658","japan-airlines",NA,"Economy",8,4,4,4,3,NA,NA,4,1
"20659","jet-airways",NA,"Economy",7,4,3,3,2,NA,NA,4,1
"20660","jet-airways",NA,"Economy",5,4,4,1,3,NA,NA,2,0
"20661","jet2-com",NA,"Economy",9,5,5,2,NA,NA,NA,4,1
"20662","japan-airlines",NA,"Business Class",9,4,4,5,4,NA,NA,4,1
"20663","jet-airways",NA,"Economy",1,1,4,0,1,NA,NA,2,0
"20664","jet-airways",NA,"Economy",3,3,1,1,1,NA,NA,2,0
"20665","jet2-com",NA,"Economy",2,1,1,1,NA,NA,NA,2,0
"20666","jet2-com",NA,"Economy",8,4,3,2,NA,NA,NA,4,1
"20667","japan-airlines",NA,"Economy",10,4,5,4,4,NA,NA,4,1
"20668","jet-airways",NA,"Economy",NA,4,4,4,4,NA,NA,1,0
"20669","jet-airways",NA,"Economy",7,4,4,1,0,NA,NA,3,1
"20670","jet2-com",NA,"Economy",10,5,5,5,NA,NA,NA,5,1
"20671","japan-airlines",NA,"Business Class",NA,1,4,2,1,NA,NA,1,0
"20672","jet-airways",NA,"Economy",NA,1,3,3,1,NA,NA,1,0
"20673","jet-airways",NA,"Economy",7,1,4,3,2,NA,NA,3,1
"20674","jet-airways",NA,"Economy",1,1,2,1,3,NA,NA,2,0
"20675","jet2-com",NA,"Economy",9,5,5,5,NA,NA,NA,4,1
"20676","japan-airlines",NA,"Business Class",10,5,5,5,4,NA,NA,5,1
"20677","jet-airways",NA,"Economy",5,3,4,1,1,NA,NA,3,1
"20678","jet-airways",NA,"Economy",5,3,4,3,1,NA,NA,4,1
"20679","jet2-com",NA,"Economy",9,4,5,4,NA,NA,NA,5,1
"20680","japan-airlines",NA,"Economy",10,4,5,5,5,NA,NA,5,1
"20681","jet-airways",NA,"Economy",1,1,2,2,2,NA,NA,2,0
"20682","jet-airways",NA,"Economy",2,1,3,3,2,NA,NA,2,0
"20683","jet2-com",NA,"Economy",3,3,1,2,NA,NA,NA,2,0
"20684","japan-airlines",NA,"Business Class",6,3,5,4,3,NA,NA,3,1
"20685","japan-airlines",NA,"Premium Economy",5,4,5,1,3,NA,NA,3,0
"20686","jet-airways",NA,"Economy",1,1,2,1,0,NA,NA,1,0
"20687","jet-airways",NA,"Economy",8,4,5,0,0,NA,NA,3,1
"20688","jet2-com",NA,"Economy",10,4,5,4,NA,NA,NA,4,1
"20689","japan-airlines",NA,"Business Class",10,4,5,4,5,NA,NA,5,1
"20690","jet-airways",NA,"Economy",NA,3,1,0,0,NA,NA,3,0
"20691","jet-airways",NA,"Economy",1,1,1,1,1,NA,NA,1,0
"20692","jet2-com",NA,"Economy",2,1,1,0,NA,NA,NA,1,0
"20693","jet2-com",NA,"Economy",2,3,1,2,NA,NA,NA,2,0
"20694","japan-airlines",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"20695","jet-airways",NA,"Economy",9,4,5,3,0,NA,NA,4,1
"20696","jet-airways",NA,"Economy",2,3,1,3,3,NA,NA,3,0
"20697","jet2-com",NA,"Economy",2,2,3,3,NA,NA,NA,1,0
"20698","japan-airlines",NA,"Business Class",9,3,5,5,3,NA,NA,5,1
"20699","jet-airways",NA,"Economy",1,4,4,3,4,NA,NA,1,0
"20700","jet-airways",NA,"Economy",5,3,3,2,3,NA,NA,3,1
"20701","jet2-com",NA,"Economy",10,4,5,3,NA,NA,NA,4,1
"20702","japan-airlines",NA,"Economy",9,5,5,4,4,NA,NA,5,1
"20703","jet-airways",NA,"Economy",3,1,3,1,1,NA,NA,1,0
"20704","jet-airways",NA,"Economy",NA,2,3,3,2,NA,NA,3,0
"20705","jet-airways",NA,"Economy",2,3,1,1,3,NA,NA,2,0
"20706","jet2-com",NA,"Economy",10,5,5,5,NA,NA,NA,5,1
"20707","jet2-com",NA,"Economy",10,5,5,4,NA,NA,NA,5,1
"20708","japan-airlines",NA,"Economy",8,4,4,4,3,NA,NA,4,1
"20709","jet-airways",NA,"Economy",NA,3,1,3,3,NA,NA,1,0
"20710","jet-airways",NA,"Economy",5,3,3,0,3,NA,NA,4,0
"20711","jet-airways",NA,"Economy",NA,1,2,0,0,NA,NA,4,0
"20712","jet2-com",NA,"Economy",10,5,5,5,NA,NA,NA,5,1
"20713","jet2-com",NA,"Economy",8,4,4,3,NA,NA,NA,4,1
"20714","japan-airlines",NA,"Economy",7,4,5,3,4,NA,NA,5,1
"20715","jet-airways",NA,"Economy",2,4,4,2,1,NA,NA,2,0
"20716","jet-airways",NA,"Economy",1,1,2,1,1,NA,NA,1,0
"20717","japan-airlines",NA,"Economy",8,3,4,4,3,NA,NA,4,1
"20718","japan-airlines",NA,"Economy",9,4,5,5,4,NA,NA,4,1
"20719","jet-airways",NA,"Economy",6,2,3,4,4,NA,NA,3,1
"20720","jet-airways",NA,"Economy",5,1,3,3,2,NA,NA,3,0
"20721","jet2-com",NA,"Economy",10,4,5,4,NA,NA,NA,5,1
"20722","jet2-com",NA,"Economy",9,4,5,0,NA,NA,NA,5,1
"20723","japan-airlines",NA,"Economy",8,4,5,4,3,NA,NA,5,1
"20724","japan-airlines",NA,"Business Class",9,4,5,3,4,NA,NA,4,1
"20725","jet-airways",NA,"Economy",1,3,1,0,0,NA,NA,3,0
"20726","jet-airways",NA,"Economy",NA,3,1,1,2,NA,NA,1,0
"20727","jet-airways",NA,"Economy",8,4,4,4,4,NA,NA,4,1
"20728","jet2-com",NA,"Economy",8,3,4,4,NA,NA,NA,4,1
"20729","jet2-com",NA,"Economy",8,3,5,4,NA,NA,NA,5,1
"20730","japan-airlines",NA,"Business Class",9,5,5,4,4,NA,NA,4,1
"20731","jet-airways",NA,"Economy",9,4,4,4,5,NA,NA,4,1
"20732","jet-airways",NA,"Economy",2,2,3,1,1,NA,NA,3,0
"20733","jet2-com",NA,"Economy",1,1,3,2,NA,NA,NA,2,0
"20734","japan-airlines",NA,"Business Class",3,1,5,5,4,NA,NA,2,0
"20735","jet-airways",NA,"Economy",1,3,2,2,1,NA,NA,3,0
"20736","jet-airways",NA,"Economy",10,4,5,4,4,NA,NA,4,1
"20737","japan-airlines",NA,"Economy",2,3,1,2,2,NA,NA,2,0
"20738","jet-airways",NA,"Business Class",3,4,3,1,3,NA,NA,1,0
"20739","jet-airways",NA,"Economy",9,5,5,5,5,NA,NA,5,1
"20740","jet2-com",NA,"Economy",10,5,5,5,NA,NA,NA,5,1
"20741","japan-airlines",NA,"Economy",9,5,5,5,4,NA,NA,5,1
"20742","jet-airways",NA,"Economy",4,1,3,4,3,NA,NA,3,0
"20743","jet-airways",NA,"Economy",4,1,3,2,3,NA,NA,2,0
"20744","jet2-com",NA,"Economy",8,3,4,0,NA,NA,NA,4,1
"20745","japan-airlines",NA,"First Class",6,2,4,5,5,NA,NA,3,1
"20746","jet-airways",NA,"Economy",8,3,5,5,5,NA,NA,5,1
"20747","jet-airways",NA,"Economy",8,4,5,3,4,NA,NA,4,1
"20748","jet2-com",NA,"Economy",NA,4,3,1,NA,NA,NA,2,0
"20749","jet2-com",NA,"Economy",NA,2,1,1,NA,NA,NA,1,0
"20750","japan-airlines",NA,"Business Class",6,4,5,1,0,NA,NA,4,1
"20751","jet-airways",NA,"Economy",10,4,4,0,2,NA,NA,4,1
"20752","jet-airways",NA,"Economy",NA,2,3,3,1,NA,NA,1,0
"20753","jet2-com",NA,"Economy",NA,1,1,3,NA,NA,NA,1,0
"20754","japan-airlines",NA,"Business Class",8,3,4,3,3,NA,NA,5,1
"20755","jet-airways",NA,"Economy",NA,1,2,3,3,NA,NA,1,0
"20756","jet-airways",NA,"Economy",5,4,3,2,2,NA,NA,3,0
"20757","jet-airways",NA,"Economy",5,5,4,4,0,NA,NA,4,1
"20758","jet2-com",NA,"Economy",1,1,1,1,NA,NA,NA,1,0
"20759","japan-airlines",NA,"Premium Economy",9,4,5,4,4,NA,NA,4,1
"20760","jet-airways",NA,"Economy",2,4,2,0,0,NA,NA,1,0
"20761","jet-airways",NA,"Economy",8,4,5,4,3,NA,NA,4,1
